"","ReviewerID","Total","Positive","Percentage"
"7741","K0EcNU9ZiHVePsALCa0nAA",1,1,100
"7742","K0amHLvGfT0tL6FiqXIltA",1,1,100
"7743","K11Gv_8rCoRKXLIksdeWqw",1,1,100
"7744","K12BB5w-PsWt_dbEu_WbgQ",1,1,100
"7745","K12ZsvfPnf17kKg0ZEak4A",2,2,100
"7746","K1IXFmhq_QSYzJYRr8ImUg",1,1,100
"7747","K1uiZevhAikEtZdTL0MaNA",1,1,100
"7748","K23WA8F6vcOiOOU6EfMpLA",1,1,100
"7749","K2BLHo2Rsp3xE5pAWijGBQ",1,1,100
"7750","K2WbiVQFcHR1O0MhobGL5w",1,1,100
"7751","K2kGCdqe78UuQfKxj4F0cg",1,1,100
"7752","K2qb8Qd9DNqa7hbxfuKGOw",1,1,100
"7753","K2tuZuIUhQ2KuFaOaL_wwQ",3,2,66
"7754","K2wy_ecrZ_Hn__q6BMjRVA",1,1,100
"7755","K2xq9S2-vxDHGMMFHmIRIA",1,1,100
"7756","K3C1m4oyE1GP-o9SnBeMMQ",1,1,100
"7757","K3SYglUXIdjMyL3wWVmezw",1,1,100
"7758","K3qzWaHxxyeYIZ1E7NWMPg",3,2,66
"7759","K3s5SFaT5xPRYcdQfpHQ-A",1,1,100
"7760","K3zsyUSDz6KMrg1kN4vv0Q",1,1,100
"7761","K41CJn55EqY8hoR4HqKS4A",1,1,100
"7762","K47KTWw1GBDDBAPeNhe_vA",1,1,100
"7763","K48YP2dLYzHa99KufG9H1g",2,2,100
"7764","K4EVY5uIHdfIH3uJA14UJA",3,2,66
"7765","K4KHYRn1wIfJTON44nkDGg",1,1,100
"7766","K4MXzcKLfzHIKINxIaZq8A",1,1,100
"7767","K4NctxwJICLczU_HuW_drw",1,1,100
"7768","K4Nk1TK6VVb32BOgxj2vAw",1,1,100
"7769","K4P8jjTLhlFKDK6kHhu2Fw",1,1,100
"7770","K4_tfWc43yomXrxeYM1rDw",1,1,100
"7771","K4_tl85vJ4LgHeYLM9bxIg",2,2,100
"7772","K4xNTsOhi8A4MZwKVbWqow",1,1,100
"7773","K4ydKEuUjSY4Ozi7X-arYQ",1,1,100
"7774","K5EoczAU_4QSzquHd6BvyQ",1,1,100
"7775","K5Rkn302m8dUBSqtpW5XxA",2,2,100
"7776","K5V9Be9LaPJWg64QyAfL8Q",1,1,100
"7777","K5e5KPUo4hi4X6fAs9I7bw",1,1,100
"7778","K5qAnsQR0poM4kvXMTiU7w",1,1,100
"7779","K5sMsHzUpSzsYbiAC3PxXg",1,1,100
"7780","K68OXeOAHrqEK3iA9kP8Dw",2,2,100
"7781","K6EXubWfb2NohlELb7D2Ig",1,1,100
"7782","K6PpKqGkA7PVuxTWS5ODHA",1,1,100
"7783","K6xivPhqf-YSvLbo9bW4NQ",1,1,100
"7784","K71eGuDEXMRLur2Qfd67ww",1,1,100
"7785","K73LIH_-2x8r3Bu8hvzSqw",2,1,50
"7786","K78Cx8r3Ihzdu0LpPrJNmQ",1,1,100
"7787","K7ZJVeqU5fcnUVLAo6OMAw",1,1,100
"7788","K7aG6OnFlZsUcUR8D_N9iQ",1,1,100
"7789","K7d4IacNjlRe2YseHoyhkw",1,1,100
"7790","K7hyAIl_Ib8NyWg9DVNYSg",1,1,100
"7791","K7nJA2MSvAOULWmzkC0uCg",1,1,100
"7792","K819vXD7e7t9czW6DHzdJA",1,1,100
"7793","K8C3mrLVIn1F2_1Ltt7CIw",1,1,100
"7794","K8qTjVujWxfwyTtMg-DAGw",2,2,100
"7795","K8sWQDrqexyX8xgYSE8mag",2,2,100
"7796","K9B21nizn4X3D7RIVphZNg",1,1,100
"7797","K9_N6HFjpCuse7OHGeX_xA",1,1,100
"7798","K9aAi4cIIXZexaIaZKezww",1,1,100
"7799","K9f8se4xTifnEndWwoLRmw",1,1,100
"7800","K9t3_kBFRj3IQQPJz3ZNBQ",1,1,100
"7801","KA1EkMJr-PAhwRiwAxaSew",1,1,100
"7802","KAAXcvSEWhwqSB9mutk-gA",1,1,100
"7803","KACJFcnNDCq82OovFQ-IuA",1,1,100
"7804","KAD2VNyKRAxY-NY65zz8AA",1,1,100
"7805","KASkyOB14XuwsJIj1IPk7A",3,2,66
"7806","KAZw7t9od__iEgj6JnJ4wA",1,1,100
"7807","KAfBOcvD-Hs0k2TXoTZlEw",1,1,100
"7808","KB7JrY62FD9ggD3WTM3MSw",2,2,100
"7809","KBD-km7QIXLN6WEgrjHHfA",1,1,100
"7810","KBGc9rrR_LTQfHZl99Tk1Q",1,1,100
"7811","KBUPhlQwwkttJT2hVfST8g",1,1,100
"7812","KBrISeiLWBlav6rc7tW4vQ",1,1,100
"7813","KBu3TVhU4BxVRmTqHWul4A",1,1,100
"7814","KC7C1svi900wZABFkXDVZw",1,1,100
"7815","KCHPGNayk3M-jrzFeRiSYw",1,1,100
"7816","KCJSuVx1glNTQMPIBsyu6g",1,1,100
"7817","KCL0YtatBMDJAjopAJvf9A",1,1,100
"7818","KCLV6byI5LuPO9UKQrdxRA",1,1,100
"7819","KD788U_l0KGqfmlaTz6IuQ",1,1,100
"7820","KDA6V0-f2CNmm_Fx7qTESg",1,1,100
"7821","KDB34teSKSWBtz-U6HfWKg",2,1,50
"7822","KDURwu6f0pe4zlljwmMruw",1,1,100
"7823","KDYcjiXyIBgBFoxyZfRmEg",1,1,100
"7824","KDr4ocVOR4dFv_x8ey1YlA",2,1,50
"7825","KEGRrdDYgRTqqCuTuIFt2g",2,1,50
"7826","KEP7Pbdii7yg6gpMJ4f1jw",1,1,100
"7827","KExBwR_iOjHkfQBxByxvLQ",1,1,100
"7828","KExPtAluSCmH59OqYrF7dA",1,1,100
"7829","KF-BQ6oMMHF2VYPBH6dk2Q",1,1,100
"7830","KF1Ti8CHi5RWb6hDt_wgwg",1,1,100
"7831","KF7XpSI7dSMhgr3YB9ywaw",1,1,100
"7832","KFCVfEk6Osl_PLJGUG-jew",1,1,100
"7833","KFSe_2wTUaUgIjsSXHdF8w",1,1,100
"7834","KFTGBVXr0OgYUt6u4jvykg",3,2,66
"7835","KFhOohDgh2RcjSJvaZz8TA",1,1,100
"7836","KFu8WiA_Mp5L5XAaHikypA",3,3,100
"7837","KFuzNCb43X72sHV6mF6-WA",1,1,100
"7838","KGKDeeCz1Lqt5vdyc_NyrQ",1,1,100
"7839","KGSCsWjdz094-XFGYY_jBQ",1,1,100
"7840","KGX8w1owNJDA_N0tyepPfQ",1,1,100
"7841","KGlvEcbXtI22SGh5PVqbzg",1,1,100
"7842","KGoqtJmhrcUP4NKExPB5ug",1,1,100
"7843","KGs2FP-NbZqg5Ho-xsqvtg",1,1,100
"7844","KGsjwx9ZCTMv5qgNUFBe1Q",1,1,100
"7845","KGv-On0INHZNabt9ZCnYVg",1,1,100
"7846","KH5HsYauwq-wRHT94Np4nw",4,3,75
"7847","KH8AzQpchu6dfvzB-6tZ2g",1,1,100
"7848","KHApD22nxnMsatM7AFGUZQ",1,1,100
"7849","KHM7k6JQ467W2ia1luZ0UQ",1,1,100
"7850","KHQhl3EG629Q9RUUXEpZTg",1,1,100
"7851","KHXWPGPqmNKvmdeNs5Ckyg",2,1,50
"7852","KHaR_jUHJwjzT-yQu2kAeA",1,1,100
"7853","KHeh_IruFvOGlbkh1ZdGHA",1,1,100
"7854","KHiB2hqo911M8sTPPd1shg",10,10,100
"7855","KHlXddw3cWJf_LPHPxVOuw",1,1,100
"7856","KIbyETbswBgykMImEdqYgA",1,1,100
"7857","KIfW7t_MnmyBylP0AJ2cHA",1,1,100
"7858","KIjskiHLPoFatARQmEz2eQ",1,1,100
"7859","KJ-f9jyN94KZWc8YL5uiJw",1,1,100
"7860","KJ26C8C0BQn2M903PFLVAw",1,1,100
"7861","KJ8GrsiVR5aBLTiqSPcSpQ",1,1,100
"7862","KJAenJS-e-4yn5IIG7xZQQ",1,1,100
"7863","KJGAX571D4tlssmf0moiZA",1,1,100
"7864","KJ__ANRGzdIgaIfUhB7XsA",1,1,100
"7865","KJbDTriSkSf_qCZWupc3PQ",2,1,50
"7866","KJivelyuj7bFpu3N2UxTRQ",1,1,100
"7867","KJkb3zoWFVpWz-Uva3eEGQ",1,1,100
"7868","KJlVJJPMqv-COSz-A7A-Xw",1,1,100
"7869","KJoAMOuUEZJyjh0BBTGX0Q",3,3,100
"7870","KK3BncqQ9qzAZ5PbP8bJlw",1,1,100
"7871","KK3iVd7HOvIBopvcQXvGFg",1,1,100
"7872","KKJnuq8Qwngf02g7Vm3D3A",1,1,100
"7873","KKLKdHRDsXAcbBH63AfaVQ",1,1,100
"7874","KKP_VBFNQ3OXCVsKG-eTGA",1,1,100
"7875","KKds2byEcYexxyWukiZa7Q",3,3,100
"7876","KKmhsR5G0vewpgxsy2V5AQ",1,1,100
"7877","KL3QoGKQElbFbjrU412M-w",2,2,100
"7878","KLBL5KS4cOyj2TyBSl57NQ",1,1,100
"7879","KLW6gfExKG8aNG3GAbvh3Q",1,1,100
"7880","KLXgcjbjXn-Gyx0D6wWNtA",1,1,100
"7881","KLiy_iHjNWyQtazGQIR3PQ",1,1,100
"7882","KLnVgBPJdMQHejQBC8heIg",1,1,100
"7883","KLvEX-J851QGBHNK94mA-Q",1,1,100
"7884","KM8SAhQAJquQYuwGnlP3IA",1,1,100
"7885","KMK9gDUbn60eF7Mhe04ohA",1,1,100
"7886","KMQFAQjVgEsfdvr6JX9ilQ",2,2,100
"7887","KMTZefA0-rb8G0oGuS2-5A",1,1,100
"7888","KMTe2CzjoLcGtH1YohaOag",1,1,100
"7889","KMnAZzcXNTPFhJRCD6Nt-g",1,1,100
"7890","KMr6PVBSzm4RNpL1xslDbg",1,1,100
"7891","KN0P1XktgoZ0pY_stQcgPQ",1,1,100
"7892","KN7kDo8y8VleR5V20bTVuQ",1,1,100
"7893","KNcS3R7n80FQt1jWQR-kwA",6,6,100
"7894","KNotDrCP5bOiNUjHWLgHtA",1,1,100
"7895","KNqvrI3eSNvaIIkG2Be-mw",1,1,100
"7896","KNt2Jvm74ZY38yBCq_dnRg",1,1,100
"7897","KO9xbRt8xqVVYAaWN1MTzw",1,1,100
"7898","KOyGg02z716UuymgzXmz1g",1,1,100
"7899","KOygMqXCqAmCmktxYXyL1g",2,2,100
"7900","KP48-9m7NKqlh5RSYmHlYw",2,2,100
"7901","KPB_wRjEsKGjCXWmjcPIHw",1,1,100
"7902","KPL70XEgLhG2wbMCTp7Zwg",1,1,100
"7903","KPqEB9UUM7ypE_7O9G1kqw",1,1,100
"7904","KQ2-AwwL8iDOe2QL5d7jyw",1,1,100
"7905","KQ6WA-hNzyEqLa9i93D6gA",2,2,100
"7906","KQTUjugAlBLl8XEXGKyi1Q",1,1,100
"7907","KQXKxzJSWnyvO3BXujo_Tw",1,1,100
"7908","KQf08nxS5mReFkMy7lPGlw",1,1,100
"7909","KQjhhKhy8XnI5KmAnVn0Cw",1,1,100
"7910","KQmYnP7v0zScixFEsi_K9g",1,1,100
"7911","KQqKZ85fkIbSG4xdPGnINw",1,1,100
"7912","KQxqB_ukodxR2ykYtSfXmw",1,1,100
"7913","KQy5NySfUe5SJal5HVHevA",1,1,100
"7914","KQyfUXe5YusGrSuuWLHJiA",2,2,100
"7915","KR4qwpIkHPowbwaKjGaJ8g",1,1,100
"7916","KRFOBudUctHIbLfJ0ccVTQ",1,1,100
"7917","KRHLqcBudRkKE4OGOQDL0A",1,1,100
"7918","KRHeAcg9YiYB0lOZAKmmXg",10,5,50
"7919","KRmKRBH47VXAro7lcAay-w",1,1,100
"7920","KRrzcz_vDwUN9lZxCZSsYQ",1,1,100
"7921","KS-NQUKRpv5m8_-NV0gQuw",1,1,100
"7922","KS56CFrFFaSJJckFz1Dk4A",2,2,100
"7923","KS7rApEUuBfghiQyNRNlCw",1,1,100
"7924","KSFCzhA_pm9ZJlw82OAPoA",1,1,100
"7925","KSNkRFVAADgrTK5f6ZiIQg",2,2,100
"7926","KSTRzY4JQ3RTV5YevbRBBA",1,1,100
"7927","KSXbMZUiS1lVfU7hYfmhBQ",1,1,100
"7928","KSYgeV8zrq5QSNPEQTnU1Q",2,2,100
"7929","KSf_ku9uS4Wb64WvI847gw",1,1,100
"7930","KSptlOVQ9kBTkl8ZT7eDew",3,3,100
"7931","KSrnABvgXKQ09MjLcFjNbA",4,4,100
"7932","KTBqMPuh83gnuYl4g-w3ew",1,1,100
"7933","KTEwNKTcgIQGCSwYR__A7A",2,1,50
"7934","KTlWIFOKLSURa5aVQMhdbQ",1,1,100
"7935","KU1XcinSmprEpAx2L8iu4g",1,1,100
"7936","KU3sMfE_zk0t6PNR6hjjzg",3,2,66
"7937","KUGgv6SLF9rHNGGL0Kw7Zw",1,1,100
"7938","KUNWYsEPHRjw_V2JhmtvXw",1,1,100
"7939","KUZoXSgZZhPhZSmnI1zMsA",1,1,100
"7940","KUiIN6VytLG-8i-QHtN57g",1,1,100
"7941","KUvKlxLqMwhmj0PUzPEpAA",1,1,100
"7942","KV4kFTIGubW0mGiuPkWOlw",1,1,100
"7943","KVJZr5pgkSz7IOsW15lj8g",1,1,100
"7944","KVW6vdlpe6hP9AnEI-dhCA",2,1,50
"7945","KVpOUD_GWS4qsdYe_6aUlQ",1,1,100
"7946","KW56xRCpJxJmHBttsbSyew",1,1,100
"7947","KWFdXJOk-gfkWpEOBiNjAw",1,1,100
"7948","KWN5c83Xn25STyCHkrXLIQ",1,1,100
"7949","KWNEr57RLjG5cGVfhY1GzA",1,1,100
"7950","KX1WIHKQNcAKkwb7hSjwvw",1,1,100
"7951","KXKN60lWMTHwAdNf1R6KlA",1,1,100
"7952","KXQTa483sV0S5J2CPhSoBQ",1,1,100
"7953","KXbkTaxS9GBGWA0cvvvUzQ",1,1,100
"7954","KXdEV_nVFfjAZ14SiMOBaA",3,2,66
"7955","KXs0MruQBsbe0AJI2KBzLQ",1,1,100
"7956","KY23AWfe9gZj36FsgmNMbg",1,1,100
"7957","KYHuVknBIKJszGRUO-fKzw",1,1,100
"7958","KYc-VIec-sImoE0_lLkQHQ",1,1,100
"7959","KYrA99zoFNYS39bFY-t60w",26,12,46
"7960","KYviKsPVZyfP0ydbK1-HEg",1,1,100
"7961","KZ0KPVxDRm7EvEsxOzsLOg",1,1,100
"7962","KZ0pyugU3_ZGIuvpnlGTqQ",1,1,100
"7963","KZ2v2o-Uy3voUffq7-nozg",1,1,100
"7964","KZKGPv3RS1dOnXsTs6hq9w",1,1,100
"7965","KZLEyrNdwcvz13Tt8_H6TA",1,1,100
"7966","KZLQAIiyD59oHyJEu2zeGQ",1,1,100
"7967","KZNp16TiRTlP9NYOcX1Eow",1,1,100
"7968","KZaNjCloXcl98Xe60NWXNw",1,1,100
"7969","KZizNCiM6EVPRjjU_VW5Og",1,1,100
"7970","K_4-tseppvdVDVFz0iIAHQ",1,1,100
"7971","K_54TeKE5tA8fYqBPs86Fg",1,1,100
"7972","K_F5zixqoCQ7vc_8Fq2yZQ",1,1,100
"7973","K_PtKwcXYOdGdz--NC8ffg",1,1,100
"7974","K_y180_Uie0SBDOQTMPCoQ",3,2,66
"7975","Ka27UQElCOceKJT7ROHYyg",5,4,80
"7976","Ka67W8BPMtrZVL-8wmUetw",1,1,100
"7977","KaIaAhoN9RQGAblzgOnoEA",2,2,100
"7978","KaKsr5qt6Qq9u2c4A7LRmw",1,1,100
"7979","KaiF4z78BTuYD78Bs2Z5lQ",1,1,100
"7980","KajTP0SSwGrqx1gOsHEJfA",1,1,100
"7981","KbVxOTBSw_D5lraqlaSOig",1,1,100
"7982","KbszEJfHaTw8NgHPqVHEEw",4,2,50
"7983","KbyMW_qC83-WNYFh_ec0Ag",1,1,100
"7984","Kc3ZRVJxg4fF7M8n_yOs3g",1,1,100
"7985","KcIgbBjPLOYrMgc--DQx0Q",1,1,100
"7986","KcJgefR5Naea0oNxlS8u2w",1,1,100
"7987","KcMdW01AKUT8_krzLsCRxw",1,1,100
"7988","KcSCuBe4ZTEfJT14gUOKaQ",1,1,100
"7989","KcXzqu1Vh4E5xmtNKZMjvQ",1,1,100
"7990","KcqK_rhOgJihEYOVyQinCQ",1,1,100
"7991","KcrSeeRoO1F2EumAeddVxw",1,1,100
"7992","Kd4VwNN2MTPkm-EoX9s53A",1,1,100
"7993","KdhdoVR7RlHKnB0NmSB7vw",1,1,100
"7994","KdjTpuXIJzTJnNhtwvPVxw",1,1,100
"7995","KeWWJ5sQr16vQgrDKO6bng",1,1,100
"7996","KettbQgEpLvmzAMWeKEGrQ",1,1,100
"7997","KewhTE7IW0SHpAWZTdUpiw",1,1,100
"7998","KfGM4nm1dSSRmFAQulNoPQ",1,1,100
"7999","KfRrx6rvT1xfnvDx_ZwsVw",2,1,50
"8000","Kfq0R_6ggVOWjwR5TZW2Iw",1,1,100
"8001","KfqXT23APgUUjJ3_7BE3vw",1,1,100
"8002","Kg4uOWkxlD2SUvqOpl5SLA",1,1,100
"8003","Kg6fRMP7l5n4ZG6tC-P9ag",1,1,100
"8004","KglQGQ0FAy9lLcX4E4Pu8A",1,1,100
"8005","KgwaT_NzLVFiNliPHHRSdg",1,1,100
"8006","Kh1t3MBTlVLZw8QVZ-5TvQ",1,1,100
"8007","KhHxgWertMriBgfCkGJW9g",1,1,100
"8008","KhYIUB88XF2AWOvUKcEAEw",1,1,100
"8009","Khhvlm6aWTNhwdMl4iFeIg",1,1,100
"8010","KhkF-3bU7cbr9c3oQRUxCQ",1,1,100
"8011","KhrYDjhCm-xpVNiurjQRBA",1,1,100
"8012","Ki2EPYVwGAVIVZpxhmsyQQ",1,1,100
"8013","KiFEyjms_CfTPGmJb0GukA",1,1,100
"8014","KiIw16Ai2wucs1smRfQczA",1,1,100
"8015","Kj1mMbNNL1Aq7jpKomxS5Q",1,1,100
"8016","Kj4uR3MrAOcDXtXl8XfRxQ",1,1,100
"8017","KjA0v2Z4zbwSxcgPgysE9w",1,1,100
"8018","KjGQMJVDm5PVAUry9v9n8A",2,1,50
"8019","KjJD1yQr_ky-VBbYXL4dRw",1,1,100
"8020","KjQ3b9a6lpfKMC00MEgcyA",2,2,100
"8021","KjigIeguCq5-mO1Q6YlQRA",1,1,100
"8022","KjugXAfWKLEpjcoU6VngRw",1,1,100
"8023","Kk9LCs7ZHQEHuUtBrfLaVg",1,1,100
"8024","KkDa5IxNLqy46gXZCUMjTA",1,1,100
"8025","KkNcvZmv0fh3wvMhCnbP4w",1,1,100
"8026","KkOBSRocnA_GlCKA1XQq3w",1,1,100
"8027","KkW2gNS0pM50jk3WgjLQ2w",2,1,50
"8028","KklLdUtsekRPgwulb_fAZQ",1,1,100
"8029","Kl3Umh-cYlIb19zXrNcsBg",1,1,100
"8030","Kl7xXlqKCqv5dOoyd8Mx2w",3,1,33
"8031","KlMcqF-n47gbpijsNV321g",1,1,100
"8032","KlcyJE-5_Ns6tryzB3e25A",1,1,100
"8033","KlpgPQL4pxWslJFoBEJaVA",1,1,100
"8034","KmMnCGV3BvbuNxloFBYF9g",1,1,100
"8035","KmtfJ292v-gPaPELTb301g",1,1,100
"8036","KncbIdgYgo2Qs2EOTtecaQ",1,1,100
"8037","Knfwf6RR7mpcS5o2rMvocw",1,1,100
"8038","Kni_m5JgkRC-Rxkk8NY4FQ",1,1,100
"8039","Knl4fOmRmeb0EpfEYbogmw",1,1,100
"8040","KnlDYmb8miolrYZpOuXvIQ",1,1,100
"8041","KnmtjYCS3RSgOAGahePmXA",2,1,50
"8042","Knoh_6KTFNnDmMvpwQe1PA",1,1,100
"8043","KnoopQi13FN4W2IOcBRkiQ",1,1,100
"8044","Ko3jRGU-P18oR7GwxPCWxA",3,3,100
"8045","KoaLvdREnrDPdZdCUiu58w",1,1,100
"8046","KopaKar4sDjQKMObAlgJDw",1,1,100
"8047","Kp15J49B3caRxRdK8VRdlA",2,2,100
"8048","Kp5OziuRnRBCcCVmcTBrSg",2,1,50
"8049","KpJzmXghEPhxWWgtFba0fQ",1,1,100
"8050","KpQFlcjE2jUB979DJhfRjA",1,1,100
"8051","Kpe0bZpffXXEOsqEPLfGgA",6,6,100
"8052","KpzqWbB6xr1BO-E-1y8tYQ",1,1,100
"8053","KpzqaApZsC-ve7Z9a5Viag",1,1,100
"8054","Kq-NQVDGkjDfIb_dbjJ1_A",1,1,100
"8055","Kq1QLBL0ISdbLKMIupSXjg",1,1,100
"8056","Kq7xoiw0nT6kvlBbDBQNWw",1,1,100
"8057","KqAwMgyoF_sE1u8SpWFkng",1,1,100
"8058","KqoY8K_K1sJ2O7LEKfDrAA",1,1,100
"8059","KrGsanU_xEA9WHN-Pc6k0Q",3,3,100
"8060","KrR64-bcgq21JPeyTmEyuQ",1,1,100
"8061","KrksIiUPxu9smg_g5cG7Qg",3,3,100
"8062","KrzbRw_Inh49MG6xlond9Q",1,1,100
"8063","Ks4IM8XOCj3MSy-ptV5a7g",1,1,100
"8064","Ks8nEKg7XHYUSm5qdgGwwQ",2,2,100
"8065","KsDth5PzTRh0MqN9ZjZUDQ",1,1,100
"8066","KsYkl05yRvEpkUBfL292jA",1,1,100
"8067","KsYrMdE0icYmoTK0SLCBCQ",1,1,100
"8068","KsrehSDLW1YbzIABoGeqSg",1,1,100
"8069","KtE86ApIxnLC2NJ6dbSNlQ",1,1,100
"8070","KtHLLjcgyqUO-xZRQqmuFw",1,1,100
"8071","KtMwtHvSbIvhijyz8XqC8g",1,1,100
"8072","KtP3JgUZIW4Phm-P4YlQmA",1,1,100
"8073","KtcDlhRrnDOMrIo3wbUx2A",1,1,100
"8074","KtyT0EnvrVrvO7qg9fTzuQ",1,1,100
"8075","Ku1rp9B0cNksluZlYjEBlw",1,1,100
"8076","KuBzsT-6ohH9xAR60vKu0w",1,1,100
"8077","KuDm7KFBuW6J7TY64U5IqQ",1,1,100
"8078","KuJvRhmp31FUPlnG3g9zVw",2,1,50
"8079","KuSv56FYhdbjq6FVzvrRsg",1,1,100
"8080","Ku_NpbDNgjVmZNni6Saxwg",1,1,100
"8081","Kuar6VGO-35U32LMaKOxug",1,1,100
"8082","KutZYt0ssH3NzpFdPNBpog",1,1,100
"8083","KuvSC0WdL9LcfBeY7zgJQg",1,1,100
"8084","KuvUPnQAE9_BkltiJVm5pw",3,2,66
"8085","KuzEbx8Op93zuMT_4j13-g",1,1,100
"8086","Kv1mpgPPTp-exn_MzZXD2g",1,1,100
"8087","Kv1qVwk0ba68ZUAN8rEFLA",2,2,100
"8088","Kv62lk8BAuBtD_VjKVYLcw",1,1,100
"8089","Kv7e1mNBbeL2Qzt9IwGr0g",1,1,100
"8090","Kv8cLQe4LNXLIfWD-DZ7mg",1,1,100
"8091","Kv8kavoQpWK0x4O50r-tRw",1,1,100
"8092","KvEGFnLT8Cqo-BQ2xNwbRQ",1,1,100
"8093","KvG9idsTdejyqN_GiZD36g",1,1,100
"8094","KvT4d_bPvET58M_ZhwwtDQ",1,1,100
"8095","KvjhtcheRB47hp-pY6qkAg",1,1,100
"8096","Kvr85ByiPF-MZDUuRTxDkg",2,2,100
"8097","KwMjjkjQY-f4cKbmzKK9og",1,1,100
"8098","KwUHgSlb9pQ8d4Nrs1vo2Q",1,1,100
"8099","KwgnZruRZuR07W5DHKVttg",1,1,100
"8100","Kwix4LWRhebUvIW5mlWeYQ",1,1,100
"8101","Kx5wvYn8phsFqoOsiFIk9g",1,1,100
"8102","Kx8A4iEhWE0Y-cEBfAHtNw",1,1,100
"8103","KxDT8azAO41tep4okwJczQ",1,1,100
"8104","KxPri3qZfQCGvJ1fGFhKvA",1,1,100
"8105","KxXefKfCD4p-BTiEO7oyQw",3,1,33
"8106","Ky1gg0Q0L9WeAeE9bclikQ",1,1,100
"8107","KyBRujhOVBQRhYxTB-67mw",1,1,100
"8108","KyE-B7g5J-uuMHrNP_GvaQ",1,1,100
"8109","KyEB3FdC0rU3Hc7Ky0v0Dg",1,1,100
"8110","KyFkQiIEmPUe1pjb2U5-iw",1,1,100
"8111","KyX9zE4FAyM00Nb-l5wQuA",1,1,100
"8112","KyXLzaBNPi-f5BxXXKCaeg",1,1,100
"8113","KyekySNPmUG53AZuZdDDEg",1,1,100
"8114","KygV4FlZhmkhp-c0VgPteQ",1,1,100
"8115","KylYTkEpZBkkB1-Ee_YUNw",1,1,100
"8116","KytRjPfZ58ZPj9baNqhbpQ",1,1,100
"8117","Kz69iHZR9OlgnMl1s8wf_g",1,1,100
"8118","Kz8uY-q0wVy1L3_RafLpuw",1,1,100
"8119","KzByeDnqgT_X3DisrnPZOw",1,1,100
"8120","KzF4e6RNI6KyBxZ-Np8jew",1,1,100
"8121","KzN0_m1GfbY5JId52kHH6Q",2,2,100
"8122","KzcASVsAK_CZwwTlRwty3w",1,1,100
"8123","KzrjBa3zj-sBwE67eYUaiw",1,1,100
"8124","L-EChYCOfvTPr3vABWF16Q",1,1,100
"8125","L-N_leezqEwnWyCPFN9ZOA",1,1,100
"8126","L-RBF2V0Xk-jPKl3auKGmg",1,1,100
"8127","L-ZBkziKWOt2uAUGQ-nyow",1,1,100
"8128","L-k6YHJGysD9iu_RZkjaew",1,1,100
"8129","L0GOzEzm9F2nSRMQuoWQ8A",1,1,100
"8130","L0NNyqNBw3ub9_UQk16U-A",1,1,100
"8131","L0b9pz6L_eb4u9LK3aRJBQ",1,1,100
"8132","L0dkJ0waNDtUDcXqTn5Ljg",1,1,100
"8133","L0fFjFqVYiLwq1uyBt6xjQ",1,1,100
"8134","L0h368XaLxpeLOPzFq6u6w",1,1,100
"8135","L0t5dMSW15xgNoSpVRBL0Q",9,6,66
"8136","L0ts57-SvSuGWaA5Ks7x8w",1,1,100
"8137","L19PXxVfZPzJIffMExv9Tw",1,1,100
"8138","L1BjFs4aUT7-FMXOefGEFA",1,1,100
"8139","L1HHYcUfXYExTpEvGql99g",1,1,100
"8140","L1QWxdcBzYkMSRO0U0YULw",1,1,100
"8141","L1n3zE8xdwuqLDp15X7a-w",1,1,100
"8142","L1vMyUsVaHVVt3y-jYMNkg",1,1,100
"8143","L1zYUmkoBGLdcNYCf2i9KQ",1,1,100
"8144","L24pxd5CgEFebbX6wNzy5A",1,1,100
"8145","L28854lPP9tnTkP6akT-oA",2,2,100
"8146","L2Bom6vncUf5UY3gzx_Oiw",1,1,100
"8147","L2Gy-ynyJpll3j8dnU6t7w",1,1,100
"8148","L2L93vkq5XDThV7TgZe9_w",1,1,100
"8149","L3DEzQE6vrPAz25Pnqv32A",1,1,100
"8150","L3HwINzoJudj4QTjRS4r9g",2,2,100
"8151","L3JF6ubNuX9jVpvgPybUEQ",1,1,100
"8152","L3OJ8L3stSYksNq7UdwkrA",2,1,50
"8153","L3T2yyz0xIWAMGrS9aVegg",1,1,100
"8154","L3gBxV9apwGGZXs1aoBZPg",1,1,100
"8155","L3l7wVyCoSd8GBdpIOQ6RA",1,1,100
"8156","L3lPBXUl7-28WsDqQn0-ug",1,1,100
"8157","L3tQLem13oyAUuB1RPkzzQ",1,1,100
"8158","L43iUn2uYB6B9D8YXKVFvg",1,1,100
"8159","L4kRgNEYCduSISdb0oFfOg",1,1,100
"8160","L4mQA6Y3p36aKodFXG_E-Q",1,1,100
"8161","L4yNw4PHgpjjivAykhLUng",1,1,100
"8162","L5fPvpzOxXxJ-DtKxtalIA",1,1,100
"8163","L5pn4h3mLkM4PKH-jQ_z0w",1,1,100
"8164","L5ta6oY204NOQy5j7DVrtA",5,5,100
"8165","L5vYLbjiY4Tq9NrAuaiqjg",1,1,100
"8166","L6OSzjTEIcWzjTr6f4m6aQ",1,1,100
"8167","L6Omw47TD2A4flfBc_smGA",1,1,100
"8168","L6_QnaVQivQdEnHzM0KXtQ",1,1,100
"8169","L6se8eR4YtaQYEGTYwyqmw",1,1,100
"8170","L6ztHtj0BbcvDitW9XUPUg",2,1,50
"8171","L773zif8vnfySuV-3SooBg",1,1,100
